Parking,Day,Month,Year,DayWeek,Timeslot,Holiday,Schoolday,Temperature,Humidity,CheckIn,CheckOut
MATA,9,12,2022,V,14,N,S,24.0,0.69,12,24
MATA,9,12,2022,V,15,N,S,24.0,0.74,15,13
MATA,9,12,2022,V,16,N,S,24.0,0.78,14,12
MATA,9,12,2022,V,17,N,S,22.0,0.88,17,6
MATA,9,12,2022,V,18,N,S,22.0,0.88,18,18
MATA,9,12,2022,V,19,N,S,21.0,0.88,13,24
MATA,9,12,2022,V,20,N,S,21.0,0.88,2,15
MATA,9,12,2022,V,21,N,S,21.0,0.88,3,8
MATA,9,12,2022,V,22,N,S,21.0,0.88,1,7
MATA,9,12,2022,V,23,N,S,20.0,0.94,0,6
MATA,10,12,2022,S,0,N,N,21.0,0.88,0,5
MATA,10,12,2022,S,1,N,N,21.0,0.88,0,2
MATA,10,12,2022,S,4,N,N,21.0,0.88,1,0
MATA,10,12,2022,S,9,N,N,21.0,0.88,10,0
MATA,10,12,2022,S,10,N,N,22.0,0.83,9,2
MATA,10,12,2022,S,11,N,N,23.0,0.89,7,7
MATA,10,12,2022,S,12,N,N,24.0,0.83,7,13
MATA,10,12,2022,S,13,N,N,24.0,0.78,5,7
MATA,10,12,2022,S,14,N,N,23.0,0.89,5,5
MATA,10,12,2022,S,15,N,N,23.0,0.89,1,7
MATA,10,12,2022,S,16,N,N,23.0,0.89,4,4
MATA,10,12,2022,S,17,N,N,22.0,0.88,3,1
MATA,10,12,2022,S,18,N,N,22.0,0.88,15,2
MATA,10,12,2022,S,19,N,N,23.0,0.83,15,5
MATA,10,12,2022,S,20,N,N,22.0,0.88,5,5
MATA,10,12,2022,S,21,N,N,22.0,0.88,8,10
MATA,10,12,2022,S,22,N,N,22.0,0.88,0,10
MATA,10,12,2022,S,23,N,N,21.0,0.88,1,10
MATA,11,12,2022,D,0,N,N,20.0,0.94,0,5
MATA,11,12,2022,D,1,N,N,20.0,0.94,0,1
MATA,11,12,2022,D,8,N,N,20.0,0.94,0,1
MATA,11,12,2022,D,9,N,N,22.0,0.88,1,0
MATA,11,12,2022,D,10,N,N,23.0,0.83,2,0
MATA,11,12,2022,D,11,N,N,23.0,0.83,3,3
MATA,11,12,2022,D,12,N,N,23.0,0.89,7,2
MATA,11,12,2022,D,13,N,N,23.0,0.89,5,5
MATA,11,12,2022,D,14,N,N,23.0,0.89,1,7
MATA,11,12,2022,D,15,N,N,23.0,0.89,0,1
MATA,11,12,2022,D,16,N,N,23.0,0.89,1,3
MATA,11,12,2022,D,17,N,N,23.0,0.89,4,1
MATA,11,12,2022,D,18,N,N,23.0,0.89,2,1
MATA,11,12,2022,D,19,N,N,22.0,0.94,2,3
MATA,11,12,2022,D,20,N,N,22.0,0.94,1,3
MATA,11,12,2022,D,21,N,N,21.0,1.0,0,1
MATA,12,12,2022,L,6,N,S,19.0,0.94,6,1
MATA,12,12,2022,L,7,N,S,19.0,0.88,26,4
MATA,12,12,2022,L,8,N,S,19.0,0.88,31,4
MATA,12,12,2022,L,9,N,S,22.0,0.88,28,7
MATA,12,12,2022,L,10,N,S,24.0,0.78,22,19
MATA,12,12,2022,L,11,N,S,23.0,0.89,19,21
MATA,12,12,2022,L,12,N,S,24.0,0.74,11,16
MATA,12,12,2022,L,13,N,S,24.0,0.78,10,19
MATA,12,12,2022,L,14,N,S,23.0,0.83,10,32
MATA,12,12,2022,L,15,N,S,23.0,0.83,17,17
MATA,12,12,2022,L,16,N,S,22.0,0.88,41,11
MATA,12,12,2022,L,17,N,S,22.0,0.88,30,22
MATA,12,12,2022,L,18,N,S,22.0,0.88,37,30
MATA,12,12,2022,L,19,N,S,22.0,0.88,13,44
MATA,12,12,2022,L,20,N,S,21.0,0.94,0,33
MATA,12,12,2022,L,21,N,S,21.0,0.88,1,13
MATA,12,12,2022,L,22,N,S,20.0,0.94,1,3
MATA,13,12,2022,M,6,N,S,19.0,0.94,12,1
MATA,13,12,2022,M,7,N,S,18.0,1.0,22,5
MATA,13,12,2022,M,8,N,S,21.0,1.0,35,3
MATA,13,12,2022,M,9,N,S,22.0,0.83,29,10
MATA,13,12,2022,M,10,N,S,23.0,0.89,28,19
MATA,13,12,2022,M,11,N,S,24.0,0.78,20,18
MATA,13,12,2022,M,12,N,S,23.0,0.83,19,29
MATA,13,12,2022,M,13,N,S,24.0,0.74,11,25
MATA,13,12,2022,M,14,N,S,23.0,0.89,8,29
MATA,13,12,2022,M,15,N,S,24.0,0.83,19,24
MATA,13,12,2022,M,16,N,S,23.0,0.89,34,19
MATA,13,12,2022,M,17,N,S,23.0,0.89,40,21
MATA,13,12,2022,M,18,N,S,23.0,0.89,30,31
MATA,13,12,2022,M,19,N,S,22.0,0.94,13,29
MATA,13,12,2022,M,20,N,S,22.0,0.94,2,35
MATA,13,12,2022,M,21,N,S,22.0,0.88,2,20
MATA,13,12,2022,M,22,N,S,22.0,0.83,1,2
MATA,13,12,2022,M,23,N,S,21.0,0.83,1,1
MATA,14,12,2022,X,0,N,S,20.0,0.83,0,2
MATA,14,12,2022,X,6,N,S,20.0,0.78,13,3
MATA,14,12,2022,X,7,N,S,20.0,0.83,25,5
MATA,14,12,2022,X,8,N,S,21.0,0.78,29,1
MATA,14,12,2022,X,9,N,S,23.0,0.83,20,8
MATA,14,12,2022,X,10,N,S,23.0,0.89,35,18
MATA,14,12,2022,X,11,N,S,24.0,0.83,21,21
MATA,14,12,2022,X,12,N,S,24.0,0.83,23,15
MATA,14,12,2022,X,13,N,S,23.0,0.89,14,27
MATA,14,12,2022,X,14,N,S,24.0,0.83,9,36
MATA,14,12,2022,X,15,N,S,23.0,0.89,22,27
MATA,14,12,2022,X,16,N,S,25.0,0.61,44,17
MATA,14,12,2022,X,17,N,S,23.0,0.73,37,28
MATA,14,12,2022,X,18,N,S,23.0,0.65,33,40
MATA,14,12,2022,X,19,N,S,22.0,0.69,15,33
MATA,14,12,2022,X,20,N,S,22.0,0.64,2,40
MATA,14,12,2022,X,21,N,S,22.0,0.69,4,8
MATA,14,12,2022,X,22,N,S,21.0,0.78,1,8
MATA,14,12,2022,X,23,N,S,20.0,0.78,0,6
MATA,15,12,2022,J,0,N,S,20.0,0.73,0,4
MATA,15,12,2022,J,1,N,S,20.0,0.73,0,1
MATA,15,12,2022,J,6,N,S,19.0,0.68,10,1
MATA,15,12,2022,J,7,N,S,19.0,0.68,22,4
MATA,15,12,2022,J,8,N,S,19.0,0.64,40,12
MATA,15,12,2022,J,9,N,S,21.0,0.6,21,9
MATA,15,12,2022,J,10,N,S,22.0,0.57,28,13
MATA,15,12,2022,J,11,N,S,23.0,0.53,24,26
MATA,15,12,2022,J,12,N,S,24.0,0.54,24,22
MATA,15,12,2022,J,13,N,S,23.0,0.57,9,22
MATA,15,12,2022,J,14,N,S,23.0,0.53,10,28
MATA,15,12,2022,J,15,N,S,23.0,0.57,14,29
MATA,15,12,2022,J,16,N,S,22.0,0.6,37,14
MATA,15,12,2022,J,17,N,S,22.0,0.57,42,17
MATA,15,12,2022,J,18,N,S,21.0,0.64,40,30
MATA,15,12,2022,J,19,N,S,21.0,0.64,17,41
MATA,15,12,2022,J,20,N,S,21.0,0.64,7,38
MATA,15,12,2022,J,21,N,S,19.0,0.73,3,14
MATA,15,12,2022,J,22,N,S,19.0,0.78,1,9
MATA,15,12,2022,J,23,N,S,18.0,0.83,0,8
MATA,16,12,2022,V,0,N,S,19.0,0.78,0,2
MATA,16,12,2022,V,1,N,S,18.0,0.83,0,2
MATA,16,12,2022,V,6,N,S,18.0,0.83,4,1
MATA,16,12,2022,V,7,N,S,19.0,0.73,22,3
MATA,16,12,2022,V,8,N,S,19.0,0.68,34,3
MATA,16,12,2022,V,9,N,S,21.0,0.64,27,11
MATA,16,12,2022,V,10,N,S,22.0,0.57,32,14
MATA,16,12,2022,V,11,N,S,22.0,0.6,20,20
MATA,16,12,2022,V,12,N,S,22.0,0.6,21,26
MATA,16,12,2022,V,13,N,S,23.0,0.57,13,19
MATA,16,12,2022,V,14,N,S,23.0,0.57,10,41
MATA,16,12,2022,V,15,N,S,22.0,0.6,23,28
MATA,16,12,2022,V,16,N,S,22.0,0.6,33,8
MATA,16,12,2022,V,17,N,S,21.0,0.64,41,21
MATA,16,12,2022,V,18,N,S,20.0,0.68,35,31
MATA,16,12,2022,V,19,N,S,19.0,0.68,37,27
MATA,16,12,2022,V,20,N,S,19.0,0.73,10,28
MATA,16,12,2022,V,21,N,S,19.0,0.68,7,20
MATA,16,12,2022,V,22,N,S,19.0,0.73,1,24
MATA,16,12,2022,V,23,N,S,19.0,0.73,0,22
MATA,17,12,2022,S,0,N,N,19.0,0.73,0,13
MATA,17,12,2022,S,1,N,N,19.0,0.73,0,4
MATA,17,12,2022,S,2,N,N,19.0,0.68,0,1
MATA,17,12,2022,S,3,N,N,18.0,0.73,0,1
MATA,17,12,2022,S,8,N,N,20.0,0.64,5,0
MATA,17,12,2022,S,9,N,N,20.0,0.64,11,0
MATA,17,12,2022,S,10,N,N,21.0,0.6,17,1
MATA,17,12,2022,S,11,N,N,21.0,0.6,10,11
MATA,17,12,2022,S,12,N,N,22.0,0.53,7,10
MATA,17,12,2022,S,13,N,N,22.0,0.53,8,16
MATA,17,12,2022,S,14,N,N,23.0,0.57,8,11
MATA,17,12,2022,S,15,N,N,22.0,0.69,1,4
MATA,17,12,2022,S,16,N,N,21.0,0.69,2,5
MATA,17,12,2022,S,17,N,N,21.0,0.69,6,4
MATA,17,12,2022,S,18,N,N,20.0,0.68,13,5
MATA,17,12,2022,S,19,N,N,19.0,0.73,48,5
MATA,17,12,2022,S,20,N,N,19.0,0.73,14,8
MATA,17,12,2022,S,21,N,N,18.0,0.77,4,16
MATA,17,12,2022,S,22,N,N,18.0,0.77,2,23
MATA,17,12,2022,S,23,N,N,18.0,0.77,0,11
MATA,18,12,2022,D,0,N,N,19.0,0.73,0,20
MATA,18,12,2022,D,1,N,N,18.0,0.77,0,4
MATA,18,12,2022,D,2,N,N,18.0,0.83,0,1
MATA,18,12,2022,D,3,N,N,19.0,0.78,0,1
MATA,18,12,2022,D,5,N,N,20.0,0.78,0,1
MATA,18,12,2022,D,10,N,N,21.0,0.78,7,1
MATA,18,12,2022,D,11,N,N,22.0,0.64,9,0
MATA,18,12,2022,D,12,N,N,22.0,0.6,7,6
MATA,18,12,2022,D,13,N,N,22.0,0.64,3,6
MATA,18,12,2022,D,14,N,N,22.0,0.64,2,5
MATA,18,12,2022,D,15,N,N,22.0,0.64,0,5
MATA,18,12,2022,D,16,N,N,21.0,0.69,1,0
MATA,18,12,2022,D,17,N,N,21.0,0.69,2,1
MATA,18,12,2022,D,18,N,N,20.0,0.73,2,3
MATA,18,12,2022,D,19,N,N,19.0,0.78,5,3
MATA,18,12,2022,D,21,N,N,19.0,0.78,1,3
MATA,18,12,2022,D,22,N,N,18.0,0.83,1,3
MATA,19,12,2022,L,0,N,S,17.0,0.82,0,1
MATA,19,12,2022,L,6,N,S,18.0,0.88,10,2
MATA,19,12,2022,L,7,N,S,18.0,0.88,21,2
MATA,19,12,2022,L,8,N,S,19.0,0.73,54,5
MATA,19,12,2022,L,9,N,S,21.0,0.73,35,21
MATA,19,12,2022,L,10,N,S,23.0,0.69,25,32
MATA,19,12,2022,L,11,N,S,23.0,0.65,24,14
MATA,19,12,2022,L,12,N,S,23.0,0.65,18,28
MATA,19,12,2022,L,13,N,S,23.0,0.61,10,20
MATA,19,12,2022,L,14,N,S,23.0,0.65,10,37
MATA,19,12,2022,L,15,N,S,23.0,0.69,22,17
MATA,19,12,2022,L,16,N,S,23.0,0.69,42,14
MATA,19,12,2022,L,17,N,S,22.0,0.73,26,28
MATA,19,12,2022,L,18,N,S,21.0,0.78,35,27
MATA,19,12,2022,L,19,N,S,20.0,0.83,22,35
MATA,19,12,2022,L,20,N,S,20.0,0.78,3,48
MATA,19,12,2022,L,21,N,S,19.0,0.78,3,16
MATA,19,12,2022,L,22,N,S,19.0,0.78,0,6
MATA,19,12,2022,L,23,N,S,19.0,0.83,1,1
MATA,20,12,2022,M,0,N,S,20.0,0.46,0,2
MATA,20,12,2022,M,6,N,S,19.0,0.52,8,1
MATA,20,12,2022,M,7,N,S,18.0,0.52,25,3
MATA,20,12,2022,M,8,N,S,20.0,0.56,32,2
MATA,20,12,2022,M,9,N,S,22.0,0.57,36,9
MATA,20,12,2022,M,10,N,S,23.0,0.57,25,25
MATA,20,12,2022,M,11,N,S,23.0,0.57,25,24
MATA,20,12,2022,M,12,N,S,23.0,0.53,16,30
MATA,20,12,2022,M,13,N,S,23.0,0.5,16,13
MATA,20,12,2022,M,14,N,S,23.0,0.5,8,34
MATA,20,12,2022,M,15,N,S,23.0,0.53,14,25
MATA,20,12,2022,M,16,N,S,22.0,0.53,37,18
MATA,20,12,2022,M,17,N,S,22.0,0.57,39,23
MATA,20,12,2022,M,18,N,S,21.0,0.64,36,25
MATA,20,12,2022,M,19,N,S,20.0,0.64,12,42
MATA,20,12,2022,M,20,N,S,20.0,0.64,4,34
MATA,20,12,2022,M,21,N,S,20.0,0.3,1,16
MATA,20,12,2022,M,22,N,S,20.0,0.26,0,5
MATA,20,12,2022,M,23,N,S,19.0,0.28,0,1
MATA,21,12,2022,X,5,N,S,18.0,0.45,1,0
MATA,21,12,2022,X,6,N,S,19.0,0.46,9,5
MATA,21,12,2022,X,7,N,S,19.0,0.56,27,2
MATA,21,12,2022,X,8,N,S,19.0,0.6,28,2
MATA,21,12,2022,X,9,N,S,22.0,0.57,25,11
MATA,21,12,2022,X,10,N,S,23.0,0.5,37,25
MATA,21,12,2022,X,11,N,S,23.0,0.53,31,30
MATA,21,12,2022,X,12,N,S,23.0,0.57,35,24
MATA,21,12,2022,X,13,N,S,23.0,0.61,9,27
MATA,21,12,2022,X,14,N,S,22.0,0.69,10,46
MATA,21,12,2022,X,15,N,S,23.0,0.65,20,16
MATA,21,12,2022,X,16,N,S,22.0,0.64,37,17
MATA,21,12,2022,X,17,N,S,22.0,0.64,45,20
MATA,21,12,2022,X,18,N,S,21.0,0.64,40,35
MATA,21,12,2022,X,19,N,S,20.0,0.6,27,40
MATA,21,12,2022,X,20,N,S,20.0,0.46,3,37
MATA,21,12,2022,X,21,N,S,19.0,0.49,2,27
MATA,21,12,2022,X,22,N,S,20.0,0.49,0,13
MATA,21,12,2022,X,23,N,S,21.0,0.46,0,6
MATA,22,12,2022,J,0,N,S,20.0,0.53,0,1
MATA,22,12,2022,J,4,N,S,19.0,0.46,1,0
MATA,22,12,2022,J,5,N,S,19.0,0.46,0,1
MATA,22,12,2022,J,6,N,S,19.0,0.6,7,2
MATA,22,12,2022,J,7,N,S,19.0,0.68,24,2
MATA,22,12,2022,J,8,N,S,18.0,0.73,27,3
MATA,22,12,2022,J,9,N,S,21.0,0.73,22,12
MATA,22,12,2022,J,10,N,S,21.0,0.73,29,13
MATA,22,12,2022,J,11,N,S,22.0,0.69,31,19
MATA,22,12,2022,J,12,N,S,22.0,0.73,14,33
MATA,22,12,2022,J,13,N,S,22.0,0.73,13,19
MATA,22,12,2022,J,14,N,S,22.0,0.73,15,38
MATA,22,12,2022,J,15,N,S,22.0,0.73,27,20
MATA,22,12,2022,J,16,N,S,22.0,0.73,37,15
MATA,22,12,2022,J,17,N,S,22.0,0.64,43,25
MATA,22,12,2022,J,18,N,S,21.0,0.69,38,35
MATA,22,12,2022,J,19,N,S,20.0,0.68,33,37
MATA,22,12,2022,J,20,N,S,20.0,0.64,11,38
MATA,22,12,2022,J,21,N,S,19.0,0.6,5,25
MATA,22,12,2022,J,22,N,S,19.0,0.6,1,19
MATA,22,12,2022,J,23,N,S,18.0,0.49,0,15
MATA,23,12,2022,V,0,N,N,17.0,0.48,0,6
MATA,23,12,2022,V,6,N,N,17.0,0.48,4,2
MATA,23,12,2022,V,7,N,N,17.0,0.48,19,0
MATA,23,12,2022,V,8,N,N,19.0,0.6,17,1
MATA,23,12,2022,V,9,N,N,22.0,0.57,32,9
MATA,23,12,2022,V,10,N,N,22.0,0.64,22,18
MATA,23,12,2022,V,11,N,N,22.0,0.69,27,22
MATA,23,12,2022,V,12,N,N,22.0,0.73,27,36
MATA,23,12,2022,V,13,N,N,23.0,0.73,13,32
MATA,23,12,2022,V,14,N,N,22.0,0.73,15,20
MATA,23,12,2022,V,15,N,N,22.0,0.73,14,13
MATA,23,12,2022,V,16,N,N,22.0,0.73,21,7
MATA,23,12,2022,V,17,N,N,21.0,0.78,12,24
MATA,23,12,2022,V,18,N,N,21.0,0.78,19,20
MATA,23,12,2022,V,19,N,N,20.0,0.78,26,14
MATA,23,12,2022,V,20,N,N,19.0,0.73,14,16
MATA,23,12,2022,V,21,N,N,19.0,0.68,5,18
MATA,23,12,2022,V,22,N,N,18.0,0.45,1,19
MATA,23,12,2022,V,23,N,N,17.0,0.45,1,10
MATA,24,12,2022,S,0,N,N,17.0,0.39,0,8
MATA,24,12,2022,S,2,N,N,18.0,0.52,1,0
MATA,24,12,2022,S,3,N,N,18.0,0.52,0,1
MATA,24,12,2022,S,7,N,N,16.0,0.63,1,1
MATA,24,12,2022,S,9,N,N,22.0,0.38,4,1
MATA,24,12,2022,S,10,N,N,23.0,0.53,9,3
MATA,24,12,2022,S,11,N,N,23.0,0.65,9,9
MATA,24,12,2022,S,12,N,N,22.0,0.78,12,7
MATA,24,12,2022,S,13,N,N,22.0,0.73,14,12
MATA,24,12,2022,S,14,N,N,23.0,0.73,5,9
MATA,24,12,2022,S,15,N,N,23.0,0.69,6,3
MATA,24,12,2022,S,16,N,N,23.0,0.69,5,4
MATA,24,12,2022,S,17,N,N,23.0,0.61,4,9
MATA,24,12,2022,S,18,N,N,21.0,0.78,4,7
MATA,24,12,2022,S,19,N,N,21.0,0.73,4,6
MATA,24,12,2022,S,20,N,N,20.0,0.73,3,4
MATA,24,12,2022,S,21,N,N,18.0,0.73,7,1
MATA,24,12,2022,S,22,N,N,18.0,0.59,1,1
MATA,24,12,2022,S,23,N,N,18.0,0.52,0,4
MATA,25,12,2022,D,0,N,N,17.0,0.48,0,4
MATA,25,12,2022,D,1,N,N,17.0,0.45,0,3
MATA,25,12,2022,D,8,N,N,15.0,0.72,1,1
MATA,25,12,2022,D,10,N,N,22.0,0.69,1,1
MATA,25,12,2022,D,11,N,N,23.0,0.65,1,0
MATA,25,12,2022,D,12,N,N,24.0,0.57,1,1
MATA,25,12,2022,D,13,N,N,25.0,0.34,3,2
MATA,25,12,2022,D,14,N,N,25.0,0.3,3,3
MATA,25,12,2022,D,16,N,N,23.0,0.5,1,2
MATA,25,12,2022,D,17,N,N,22.0,0.53,1,2
MATA,25,12,2022,D,18,N,N,21.0,0.56,4,4
MATA,25,12,2022,D,19,N,N,20.0,0.6,5,2
MATA,25,12,2022,D,20,N,N,19.0,0.52,0,4
MATA,25,12,2022,D,21,N,N,19.0,0.56,2,2
MATA,25,12,2022,D,22,N,N,18.0,0.64,1,0
MATA,25,12,2022,D,23,N,N,18.0,0.73,0,1
MATA,26,12,2022,L,0,S,N,18.0,0.73,0,1
MATA,26,12,2022,L,9,S,N,21.0,0.69,2,3
MATA,26,12,2022,L,10,S,N,22.0,0.64,2,0
MATA,26,12,2022,L,11,S,N,23.0,0.57,4,2
MATA,26,12,2022,L,12,S,N,23.0,0.5,5,3
MATA,26,12,2022,L,13,S,N,23.0,0.5,5,4
MATA,26,12,2022,L,14,S,N,23.0,0.57,1,4
MATA,26,12,2022,L,15,S,N,23.0,0.61,3,0
MATA,26,12,2022,L,16,S,N,23.0,0.53,2,2
MATA,26,12,2022,L,17,S,N,22.0,0.57,6,2
MATA,26,12,2022,L,18,S,N,21.0,0.64,3,4
MATA,26,12,2022,L,19,S,N,20.0,0.64,3,4
MATA,26,12,2022,L,20,S,N,20.0,0.64,2,4
MATA,26,12,2022,L,21,S,N,19.0,0.68,1,4
MATA,26,12,2022,L,22,S,N,19.0,0.56,1,0
MATA,26,12,2022,L,23,S,N,21.0,0.49,0,1
MATA,27,12,2022,M,0,N,N,21.0,0.53,0,2
MATA,27,12,2022,M,4,N,N,22.0,0.53,0,1
MATA,27,12,2022,M,5,N,N,21.0,0.53,1,0
MATA,27,12,2022,M,6,N,N,21.0,0.53,7,3
MATA,27,12,2022,M,7,N,N,21.0,0.53,20,2
MATA,27,12,2022,M,8,N,N,21.0,0.56,27,2
MATA,27,12,2022,M,9,N,N,22.0,0.5,25,7
MATA,27,12,2022,M,10,N,N,21.0,0.56,17,11
MATA,27,12,2022,M,11,N,N,21.0,0.53,24,18
MATA,27,12,2022,M,12,N,N,21.0,0.53,16,20
MATA,27,12,2022,M,13,N,N,22.0,0.53,11,21
MATA,27,12,2022,M,14,N,N,22.0,0.5,7,33
MATA,27,12,2022,M,15,N,N,22.0,0.53,12,19
MATA,27,12,2022,M,16,N,N,22.0,0.57,31,13
MATA,27,12,2022,M,17,N,N,22.0,0.6,30,19
MATA,27,12,2022,M,18,N,N,21.0,0.53,18,25
MATA,27,12,2022,M,19,N,N,22.0,0.43,8,22
MATA,27,12,2022,M,20,N,N,22.0,0.46,5,21
MATA,27,12,2022,M,21,N,N,21.0,0.53,1,10
MATA,27,12,2022,M,22,N,N,22.0,0.57,0,5
MATA,27,12,2022,M,23,N,N,21.0,0.64,0,1
MATA,28,12,2022,X,0,N,N,20.0,0.68,0,2
MATA,28,12,2022,X,5,N,N,21.0,0.56,0,1
MATA,28,12,2022,X,6,N,N,20.0,0.64,4,1
MATA,28,12,2022,X,7,N,N,21.0,0.6,27,1
MATA,28,12,2022,X,8,N,N,21.0,0.6,14,2
MATA,28,12,2022,X,9,N,N,22.0,0.57,22,5
MATA,28,12,2022,X,10,N,N,22.0,0.57,20,13
MATA,28,12,2022,X,11,N,N,22.0,0.64,28,17
MATA,28,12,2022,X,12,N,N,23.0,0.61,20,25
MATA,28,12,2022,X,13,N,N,23.0,0.61,15,20
MATA,28,12,2022,X,14,N,N,23.0,0.69,12,26
MATA,28,12,2022,X,15,N,N,23.0,0.65,10,25
MATA,28,12,2022,X,16,N,N,23.0,0.57,25,14
MATA,28,12,2022,X,17,N,N,23.0,0.5,32,20
MATA,28,12,2022,X,18,N,N,23.0,0.44,29,17
MATA,28,12,2022,X,19,N,N,22.0,0.5,21,30
MATA,28,12,2022,X,20,N,N,22.0,0.5,3,38
MATA,28,12,2022,X,21,N,N,21.0,0.56,1,19
MATA,28,12,2022,X,22,N,N,21.0,0.53,0,1
MATA,28,12,2022,X,23,N,N,21.0,0.56,0,5
MATA,29,12,2022,J,0,N,N,20.0,0.56,0,1
MATA,29,12,2022,J,1,N,N,21.0,0.49,0,1
MATA,29,12,2022,J,5,N,N,20.0,0.6,0,1
MATA,29,12,2022,J,6,N,N,20.0,0.56,4,1
MATA,29,12,2022,J,7,N,N,20.0,0.53,18,0
MATA,29,12,2022,J,8,N,N,20.0,0.49,26,4
MATA,29,12,2022,J,9,N,N,22.0,0.5,12,4
MATA,29,12,2022,J,10,N,N,23.0,0.53,22,4
MATA,29,12,2022,J,11,N,N,22.0,0.64,16,16
MATA,29,12,2022,J,12,N,N,23.0,0.5,19,15
MATA,29,12,2022,J,13,N,N,23.0,0.57,10,21
MATA,29,12,2022,J,14,N,N,24.0,0.54,12,30
MATA,29,12,2022,J,15,N,N,23.0,0.57,11,21
MATA,29,12,2022,J,16,N,N,22.0,0.6,32,14
MATA,29,12,2022,J,17,N,N,22.0,0.6,38,20
MATA,29,12,2022,J,18,N,N,22.0,0.64,38,17
MATA,29,12,2022,J,19,N,N,22.0,0.6,49,28
MATA,29,12,2022,J,20,N,N,21.0,0.69,15,33
MATA,29,12,2022,J,21,N,N,21.0,0.69,3,39
MATA,29,12,2022,J,22,N,N,21.0,0.64,0,23
MATA,29,12,2022,J,23,N,N,19.0,0.68,0,18
MATA,30,12,2022,V,0,N,N,19.0,0.73,0,9
MATA,30,12,2022,V,1,N,N,20.0,0.68,0,1
MATA,30,12,2022,V,5,N,N,21.0,0.6,0,1
MATA,30,12,2022,V,6,N,N,20.0,0.64,2,1
MATA,30,12,2022,V,7,N,N,20.0,0.68,16,2
MATA,30,12,2022,V,8,N,N,20.0,0.68,27,5
MATA,30,12,2022,V,9,N,N,22.0,0.6,9,7
MATA,30,12,2022,V,10,N,N,23.0,0.61,29,6
MATA,30,12,2022,V,11,N,N,23.0,0.65,23,21
MATA,30,12,2022,V,12,N,N,24.0,0.57,18,23
MATA,30,12,2022,V,13,N,N,24.0,0.54,20,16
MATA,30,12,2022,V,14,N,N,23.0,0.57,11,32
MATA,30,12,2022,V,15,N,N,23.0,0.61,10,19
MATA,30,12,2022,V,16,N,N,22.0,0.6,23,17
MATA,30,12,2022,V,17,N,N,22.0,0.6,19,13
MATA,30,12,2022,V,18,N,N,21.0,0.73,34,21
MATA,30,12,2022,V,19,N,N,21.0,0.6,54,8
MATA,30,12,2022,V,20,N,N,21.0,0.6,7,27
MATA,30,12,2022,V,21,N,N,20.0,0.68,7,34
MATA,30,12,2022,V,22,N,N,19.0,0.73,3,29
MATA,30,12,2022,V,23,N,N,19.0,0.73,1,16
MATA,31,12,2022,S,0,N,N,18.0,0.83,0,12
MATA,31,12,2022,S,1,N,N,19.0,0.68,0,2
MATA,31,12,2022,S,2,N,N,20.0,0.6,0,1
MATA,31,12,2022,S,4,N,N,19.0,0.64,0,1
MATA,31,12,2022,S,9,N,N,21.0,0.6,7,1
MATA,31,12,2022,S,10,N,N,22.0,0.57,6,3
MATA,31,12,2022,S,11,N,N,23.0,0.47,14,4
MATA,31,12,2022,S,12,N,N,23.0,0.53,7,14
MATA,31,12,2022,S,13,N,N,23.0,0.57,13,8
MATA,31,12,2022,S,14,N,N,23.0,0.57,4,4
MATA,31,12,2022,S,15,N,N,23.0,0.61,5,9
MATA,31,12,2022,S,16,N,N,22.0,0.64,2,6
MATA,31,12,2022,S,17,N,N,21.0,0.73,4,4
MATA,31,12,2022,S,18,N,N,20.0,0.78,2,6
MATA,31,12,2022,S,19,N,N,19.0,0.78,1,3
MATA,31,12,2022,S,20,N,N,18.0,0.83,5,4
MATA,31,12,2022,S,21,N,N,18.0,0.83,6,0
MATA,31,12,2022,S,22,N,N,18.0,0.83,1,1
METROPOL,1,12,2022,J,0,N,S,19.0,0.64,0,1
METROPOL,1,12,2022,J,6,N,S,19.0,0.68,28,2
METROPOL,1,12,2022,J,7,N,S,20.0,0.6,111,10
METROPOL,1,12,2022,J,8,N,S,20.0,0.56,95,26
METROPOL,1,12,2022,J,9,N,S,21.0,0.53,59,40
METROPOL,1,12,2022,J,10,N,S,22.0,0.5,50,43
METROPOL,1,12,2022,J,11,N,S,23.0,0.5,52,61
METROPOL,1,12,2022,J,12,N,S,24.0,0.5,53,58
METROPOL,1,12,2022,J,13,N,S,23.0,0.57,33,54
METROPOL,1,12,2022,J,14,N,S,23.0,0.53,21,82
METROPOL,1,12,2022,J,15,N,S,24.0,0.5,28,50
METROPOL,1,12,2022,J,16,N,S,23.0,0.53,86,26
METROPOL,1,12,2022,J,17,N,S,22.0,0.6,73,57
METROPOL,1,12,2022,J,18,N,S,22.0,0.57,34,90
METROPOL,1,12,2022,J,19,N,S,21.0,0.64,3,51
METROPOL,1,12,2022,J,20,N,S,20.0,0.78,5,28
METROPOL,1,12,2022,J,21,N,S,20.0,0.78,3,5
METROPOL,1,12,2022,J,22,N,S,20.0,0.78,0,4
METROPOL,1,12,2022,J,23,N,S,20.0,0.73,0,2
METROPOL,2,12,2022,V,5,N,S,19.0,0.78,0,2
METROPOL,2,12,2022,V,6,N,S,18.0,0.94,21,1
METROPOL,2,12,2022,V,7,N,S,18.0,0.94,97,11
METROPOL,2,12,2022,V,8,N,S,19.0,0.88,105,22
METROPOL,2,12,2022,V,9,N,S,20.0,0.78,63,38
